UID,fips,period,INFRA120001,INFRA120002,INFRA120003,INFRA120004,INFRA150001,INFRA150002,INFRA150003,INFRA150004,INFRA150005,INFRA150006,INFRA150007,INFRA150008,INFRA150009,INFRA150010,INFRA150011,INFRA150012,INFRA150013,INFRA150014,INFRA150015,INFRA150016,INFRA150017,INFRA150018,INFRA140003,INFRA140004,SOCWB350001,SOCWB350002,SOCWB350003,BLTENV220001,BLTENV220002,BLTENV220003,BLTENV220004,INFRA110007,BLTENV220005,BLTENV220006,BLTENV220007,INFRA120005,INFRA120006,INFRA120007,INFRA120008,BLTENV220008,BLTENV220009,BLTENV220010,BLTENV220011,INFRA140007,ECNVIT510001,INFRA130002,SOCWB320013,SOCWB310003,SOCWB310004,ECNVIT530001,ECNVIT530002,SOCWB310005,SOCWB310006,ECNVIT530003,ECNVIT530004,BLTENV220017,BLTENV220018,ECNVIT530005,ECNVIT530006,SOCWB310007,SOCWB310008,SOCWB310009,SOCWB310010,BLTENV220022,BLTENV220023,SOCWB310011,SOCWB310012,BLTENV220029,BLTENV220030,ECNVIT530007,ECNVIT530008,SOCWB310015,SOCWB310017,SOCWB330004,SOCWB330005,SOCWB330006,SOCWB330007,SOCWB330008,SOCWB330009,SOCWB350006,SOCWB350007,SOCWB330010,SOCWB330011,SOCWB330012,SOCWB330013,SOCWB310018,SOCWB310019,ECNVIT510002,ECNVIT510003,SOCWB320016,SOCWB320017,SOCWB320018,SOCWB320019,SOCWB330014,SOCWB330015,SOCWB330016,SOCWB330017,NATENV410002,NATENV410003,NATENV410004,NATENV410005
69199,56029,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1072,,,,,,,,,,,,,,,,,,,,,,,,,26078,4102,,,,,,,,,,,,,,,,,121,149,37,25495,,,,,,,,
69200,56029,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1146,,,,,,,,,,,,,,,,,,,,,,,,,26372,4214,,,,,,,,,,,,,,,,,131,152,38,25730,,,,,,,,
69201,56029,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1199,,,,,,,,,,,,,,,,,,,,,,,,,26789,4347,,,,,,,,,,,,,,,,,137,169,48,26133,,,,,0.8,0.17,24.35,0.74
69202,56029,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1243,,,,,,,,,,,,,,,,,,,,,,,,,27209,4492,,,,,,,,,,,,,,,,,152,171,55,26483,,,,,,,,
69203,56029,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1300,,,,,,,,,,,,,,,,,,,,,,,,,27594,4673,,,,,,,,,,,,,,,,,158,181,51,26840,,,,,,,,
69204,56029,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,1309,,,,,,,,,,,,,,,,,,,,,,,,,28008,4840,,,,,,,,,,,,,,,,,166,184,60,27216,,,,,,,,
69205,56029,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.00188324,51.58945386,,14.58013967,67.72270482,,17.52682678,,14.89265537,60.79849341,0.949152542,17.62412975,6,,1406,,4444,,256,,271,,1045,,299,,46637,,361,,1212,,1977,,652,,1533,,26203,28271,4949,,5339.72,,17850.5,,1660.75,,,,,,,,5854,,614,178,198,72,27480,,4244,,4014.82,,,,
69206,56029,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.48229694,58.80690271,,14.07276402,66.39717029,79.11066195,19.3953175,,13.33680452,62.70455222,1.219875037,17.37671389,6,,1452,,,,,,,,,,,,,,,,,,,,,,,,,28476,5076,,,,,,,,,,,,,,,,,174,215,96,27585,,,,,0.86,0.17,24.33,0.73
69207,56029,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.78284618,58.70534396,,17.24657076,64.65373034,0,18.0996989,,14.0684972,62.66607617,1.358134042,17.05729167,6,,1601,,,,,,,,,,,,,,,,,,,,,,,,,28839,5338,,,,,,,,,,,,,,,,,207,213,269,27703,,,,,,,,
69208,56029,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.97933915,60.88358121,,19.16786713,65.18091687,0,15.651216,,12.08147117,62.29760422,1.633819327,16.94906597,5,,1647,,,,,,,,,,,,,,,,,,,,,,,,,29096,5607,,,,,,,,,,,,,,,,,226,225,410,27764,,,,,,,,
69209,56029,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.21332558,60.92785003,,19.504723,64.08816271,0,16.40711429,,11.66170166,61.75979074,2.833684516,17.39533727,4,,1628,,,,,,,,,,,,,,,,,,,,,,,,,29069,5822,,,,,,,,,,,,,,,,,236,237,309,27833,,,,,,,,
69210,56029,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.03682269,60.4933806,,20.27575706,63.23803079,0,16.48621215,,11.64002026,61.59299718,3.682268683,17.17917932,4,,1628,,5232,,246,,373,,928,,313,,56363,,407,,1260,,1609,,692,,2001,,29411,29056,6058,,5782.8,,18977.38,,1704,,3812,,2024,,569,,5996,,607,226,238,244,27897,,4269,,3957,,,,
69211,56029,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.89900223,61.00351734,,20.28581093,64.36664975,0,15.09386098,,10.71710574,61.10114134,3.77575192,17.19813791,5,,1665,,,,,,,,,,,,,,,,,,,,,,,,,29353,6262,,,,,,,,,,,,,,,,,236,262,275,28134,,,,,,,,
69212,56031,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,465,,,,,,,,,,,,,,,,,,,,,,,,,8739,1462,,,,,,,,,,,,,,,,,19,55,14,8576,,,,,,,,
69213,56031,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,499,,,,,,,,,,,,,,,,,,,,,,,,,8765,1486,,,,,,,,,,,,,,,,,20,53,13,8610,,,,,6.49,0.58,10.57,2.3
69214,56031,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,492,,,,,,,,,,,,,,,,,,,,,,,,,8766,1504,,,,,,,,,,,,,,,,,20,54,13,8608,,,,,,,,
69215,56031,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,496,,,,,,,,,,,,,,,,,,,,,,,,,8689,1531,,,,,,,,,,,,,,,,,20,51,13,8530,,,,,,,,
69216,56031,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,469,,,,,,,,,,,,,,,,,,,,,,,,,8730,1538,,,,,,,,,,,,,,,,,23,51,14,8552,,,,,,,,
69217,56031,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,517,,,,,,,,,,,,,,,,,,,,,,,,,8681,1580,,,,,,,,,,,,,,,,,24,42,25,8502,,,,,,,,
69218,56031,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,530,,,,,,,,,,,,,,,,,,,,,,,,,8690,1618,,,,,,,,,,,,,,,,,28,46,32,8496,,,,,6.43,0.59,10.4,2.38
69219,56031,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,529,,,,,,,,,,,,,,,,,,,,,,,,,8682,1666,,,,,,,,,,,,,,,,,31,48,25,8485,,,,,,,,
69220,56031,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,549,,,,,,,,,,,,,,,,,,,,,,,,,8622,1676,,,,,,,,,,,,,,,,,35,46,27,8422,,,,,,,,
69221,56031,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,568,,,,,,,,,,,,,,,,,,,,,,,,,8608,1754,,,,,,,,,,,,,,,,,35,50,31,8391,,,,,,,,
69222,56031,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.802103456,72.55419618,,14.85148515,55.92721434,,28.52555526,,22.53702511,62.18072548,1.674179008,16.86010363,6,,561,,1602,,58,,165,,274,,92,,42947,,312,,977,,1050,,557,,922,,24185,8673,1775,,1074.15,,5526.01,,772.22,,,,,,,,1874,,196,39,77,29,8441,,1449,,1363.5,,,,
69223,56031,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.083601286,80.11146838,,16.17768029,58.70578558,0,24.70523718,,21.02893891,61.07181136,1.350482315,17.48995446,5,,607,,,,,,,,,,,,,,,,,,,,,,,,,8703,1818,,,,,,,,,,,,,,,,,37,59,34,8465,,,,,6.42,0.68,10.09,2.19
69224,56031,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.644511149,79.30746141,,16.13872201,54.96996177,0,28.56362643,,20.32590051,62.45711835,0.96483705,17.94975689,5,,641,,,,,,,,,,,,,,,,,,,,,,,,,8736,1881,,,,,,,,,,,,,,,,,43,66,45,8464,,,,,,,,
69225,56031,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.558785806,76.7935015,,16.33717738,54.44810544,0,29.21471719,,20.52159042,60.92347157,0.983326208,17.08936868,4,,646,,,,,,,,,,,,,,,,,,,,,,,,,8703,1917,,,,,,,,,,,,,,,,,43,65,66,8400,,,,,,,,
69226,56031,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.208208636,77.90722531,,14.95934959,54.06504065,0,30.8401084,,19.0038478,60.62419838,0.213766567,17.74585635,4,,708,,,,,,,,,,,,,,,,,,,,,,,,,8775,2000,,,,,,,,,,,,,,,,,42,66,53,8477,,,,,,,,
69227,56031,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.247921552,76.9430825,,12.58648217,51.80947312,0,35.49760511,,17.11788531,61.67128544,0.170539331,17.89923954,4,,705,,1835,,46,,59,,550,,50,,38500,,375,,1006,,803,,592,,933,,25899,8805,2045,,1380.77,,5873.04,,537,,1439,,1391,,552,,1736,,100,48,66,60,8492,,1200,,1111,,,,
69228,56031,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.775649212,76.85398042,,13.17934783,50.81521739,0,35.89673913,,15.30438484,59.08897403,1.404853129,18.94833948,5,,715,,,,,,,,,,,,,,,,,,,,,,,,,8680,2074,,,,,,,,,,,,,,,,,55,68,60,8348,,,,,,,,
69229,56033,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,647,,,,,,,,,,,,,,,,,,,,,,,,,26584,4120,,,,,,,,,,,,,,,,,103,344,51,25791,,,,,,,,
69230,56033,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,691,,,,,,,,,,,,,,,,,,,,,,,,,26623,4140,,,,,,,,,,,,,,,,,105,376,54,25795,,,,,0.16,0.18,9.54,1.11
69231,56033,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,719,,,,,,,,,,,,,,,,,,,,,,,,,26839,4100,,,,,,,,,,,,,,,,,123,367,61,25977,,,,,,,,
69232,56033,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,748,,,,,,,,,,,,,,,,,,,,,,,,,26938,4126,,,,,,,,,,,,,,,,,121,400,70,26033,,,,,,,,
69233,56033,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,802,,,,,,,,,,,,,,,,,,,,,,,,,26942,4138,,,,,,,,,,,,,,,,,136,379,67,26033,,,,,,,,
69234,56033,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,813,,,,,,,,,,,,,,,,,,,,,,,,,27075,4189,,,,,,,,,,,,,,,,,139,353,81,26152,,,,,,,,
69235,56033,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,860,,,,,,,,,,,,,,,,,,,,,,,,,27422,4279,,,,,,,,,,,,,,,,,153,375,85,26451,,,,,0.18,0.19,9.44,0.89
69236,56033,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,897,,,,,,,,,,,,,,,,,,,,,,,,,27845,4276,,,,,,,,,,,,,,,,,158,381,90,26836,,,,,,,,
69237,56033,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,943,,,,,,,,,,,,,,,,,,,,,,,,,28465,4406,,,,,,,,,,,,,,,,,176,371,105,27433,,,,,,,,
69238,56033,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,982,,,,,,,,,,,,,,,,,,,,,,,,,29017,4488,,,,,,,,,,,,,,,,,184,390,110,27941,,,,,,,,
69239,56033,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.29224478,58.63808967,,20.10351627,55.96450871,,23.63621426,,10.78574558,62.58215277,1.066160362,17.89070959,7,,1089,,4153,,271,,580,,1241,,258,,48141,,370,,1227,,1477,,670,,1522,,26756,29152,4552,,4583.73,,18394.46,,1845.41,,,,,,,,6238,,452,165,332,127,28090,,4293,,4056.88,,,,
69240,56033,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.78791169,65.67064785,,19.76687317,55.61623737,132.2899685,24.24193022,,9.887803113,61.84581976,1.802388708,17.26346072,7,,1133,,,,,,,,,,,,,,,,,,,,,,,,,29285,4727,,,,,,,,,,,,,,,,,196,363,140,28153,,,,,0.2,0.19,9.32,0.89
69241,56033,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.90627909,67.01582301,,19.03422786,57.65707858,106.7839734,22.91499277,,10.08806472,62.38275936,1.925968354,17.11853631,6,,1241,,,,,,,,,,,,,,,,,,,,,,,,,29580,4976,,,,,,,,,,,,,,,,,218,403,271,28254,,,,,,,,
69242,56033,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.69111887,66.84139306,,21.37953316,54.21209918,92.79230583,24.11759955,,10.35538779,61.10675878,1.887329962,17.680155,6,,1266,,,,,,,,,,,,,,,,,,,,,,,,,29777,5191,,,,,,,,,,,,,,,,,230,401,363,28334,,,,,,,,
69243,56033,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.13497843,66.34730962,,21.15690643,54.16136219,106.7214354,24.37141948,,9.446369229,62.08725164,1.470692215,17.23382597,5,,1213,,,,,,,,,,,,,,,,,,,,,,,,,29994,5475,,,,,,,,,,,,,,,,,239,389,297,28597,,,,,,,,
69244,56033,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.50319141,64.95335625,,22.11003339,54.22960725,40.99302404,23.42184767,,8.971031774,60.24409062,1.844707863,16.18514062,4,,1211,,5453,,325,,600,,1031,,239,,55455,,427,,1396,,1279,,731,,1679,,29892,30069,5729,,6135.48,,19721.2,,1274,,3174,,2381,,659,,6505,,507,235,441,277,28634,,4552,,3926,,,,
69245,56033,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.03457892,64.8633575,,22.39899189,55.97385209,0,21.42238324,,8.805075293,60.56887897,1.087562744,16.45242953,5,,1223,,,,,,,,,,,,,,,,,,,,,,,,,30200,5977,,,,,,,,,,,,,,,,,240,420,293,28779,,,,,,,,
69246,56035,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,118,,,,,,,,,,,,,,,,,,,,,,,,,5963,718,,,,,,,,,,,,,,,,,15,31,12,5854,,,,,,,,
69247,56035,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,184,,,,,,,,,,,,,,,,,,,,,,,,,6026,736,,,,,,,,,,,,,,,,,14,33,16,5910,,,,,3.38,0.37,21.18,3.25
69248,56035,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,229,,,,,,,,,,,,,,,,,,,,,,,,,6389,796,,,,,,,,,,,,,,,,,23,39,15,6254,,,,,,,,
69249,56035,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,282,,,,,,,,,,,,,,,,,,,,,,,,,6687,806,,,,,,,,,,,,,,,,,26,47,18,6529,,,,,,,,
69250,56035,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,309,,,,,,,,,,,,,,,,,,,,,,,,,7072,817,,,,,,,,,,,,,,,,,28,60,28,6882,,,,,,,,
69251,56035,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,396,,,,,,,,,,,,,,,,,,,,,,,,,7515,858,,,,,,,,,,,,,,,,,32,60,34,7311,,,,,,,,
69252,56035,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,426,,,,,,,,,,,,,,,,,,,,,,,,,7957,855,,,,,,,,,,,,,,,,,39,85,39,7715,,,,,3.19,0.38,20.99,2.99
69253,56035,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,473,,,,,,,,,,,,,,,,,,,,,,,,,8800,877,,,,,,,,,,,,,,,,,44,82,40,8536,,,,,,,,
69254,56035,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,516,,,,,,,,,,,,,,,,,,,,,,,,,9474,917,,,,,,,,,,,,,,,,,55,100,41,9177,,,,,,,,
69255,56035,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,648,,,,,,,,,,,,,,,,,,,,,,,,,10134,976,,,,,,,,,,,,,,,,,54,99,47,9825,,,,,,,,
69256,56035,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.08933283,49.86053524,,17.21728081,37.13468869,,45.6480305,,17.20693554,43.64869959,0.659630607,24.17784853,6,,712,,1031,,114,,4,,147,,44,,70147,,356,,1602,,913,,964,,2158,,31433,10247,1043,,1473.33,,5970.88,,632.27,,,,,,,,2191,,204,58,122,35,9920,,1539,,1458.97,,,,
69257,56035,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.62827413,49.44384643,,19.92143659,32.57575758,0,47.50280584,,14.53175457,46.89630427,1.309651956,25.12985664,5,,732,,,,,,,,,,,,,,,,,,,,,,,,,10145,1080,,,,,,,,,,,,,,,,,78,113,57,9757,,,,,3.23,0.38,20.81,2.99
69258,56035,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.92524186,45.83992964,,20.55650199,31.45939807,0,47.98409994,,11.57431838,47.05364996,2.462620932,25.24760546,5,,828,,,,,,,,,,,,,,,,,,,,,,,,,10414,1178,,,,,,,,,,,,,,,,,110,100,115,9932,,,,,,,,
69259,56035,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.41449879,41.9840444,,22.1016562,28.81210737,0,49.08623644,,10.66597294,45.21331946,4.422476587,,5,,765,,,,,,,,,,,,,,,,,,,,,,,,,10082,1235,,,,,,,,,,,,,,,,,110,100,124,9621,,,,,,,,
69260,56035,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.75580396,38.77901978,,17.90960452,30.19774011,0,51.89265537,,11.67669819,44.48839209,4.67755804,25.123334,4,,781,,,,,,,,,,,,,,,,,,,,,,,,,10019,1272,,,,,,,,,,,,,,,,,107,101,116,9550,,,,,,,,
69261,56035,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.05545097,40.98921787,,18.38255589,29.64394148,0,51.97350262,,10.38849906,45.59301729,4.124593531,22.66244057,5,,758,,1133,,117,,11,,175,,141,,81772,,356,,1701,,607,,1171,,2220,,33193,9877,1348,,1594.98,,6651.57,,509,,1519,,812,,260,,2512,,319,100,97,100,9442,,1966,,1856,,,,
69262,56035,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.22256358,49.0578597,,15.20449579,34.43646581,0,50.3590384,,12.37412528,38.99982932,4.403481823,20.26941986,6,,790,,,,,,,,,,,,,,,,,,,,,,,,,9769,1418,,,,,,,,,,,,,,,,,103,106,97,9320,,,,,,,,
69263,56037,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,3575,,,,,,,,,,,,,,,,,,,,,,,,,37552,3027,,,,,,,,,,,,,,,,,241,411,289,36147,,,,,,,,
69264,56037,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,3577,,,,,,,,,,,,,,,,,,,,,,,,,36899,3042,,,,,,,,,,,,,,,,,263,416,305,35454,,,,,13.2,1.01,3.53,1.22
69265,56037,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,3712,,,,,,,,,,,,,,,,,,,,,,,,,37428,3129,,,,,,,,,,,,,,,,,267,440,327,35875,,,,,,,,
69266,56037,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,3831,,,,,,,,,,,,,,,,,,,,,,,,,37450,3201,,,,,,,,,,,,,,,,,290,439,360,35847,,,,,,,,
69267,56037,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4063,,,,,,,,,,,,,,,,,,,,,,,,,38026,3204,,,,,,,,,,,,,,,,,285,428,387,36379,,,,,,,,
69268,56037,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4358,,,,,,,,,,,,,,,,,,,,,,,,,38739,3220,,,,,,,,,,,,,,,,,301,456,391,37011,,,,,,,,
69269,56037,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,4744,,,,,,,,,,,,,,,,,,,,,,,,,39749,3250,,,,,,,,,,,,,,,,,308,466,418,37953,,,,,13.46,1.05,3.55,1.46
69270,56037,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5367,,,,,,,,,,,,,,,,,,,,,,,,,41470,3378,,,,,,,,,,,,,,,,,296,499,451,39561,,,,,,,,
69271,56037,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5982,,,,,,,,,,,,,,,,,,,,,,,,,42358,3450,,,,,,,,,,,,,,,,,325,508,486,40346,,,,,,,,
69272,56037,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,6543,,,,,,,,,,,,,,,,,,,,,,,,,44133,3548,,,,,,,,,,,,,,,,,350,526,559,42005,,,,,,,,
69273,56037,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.73277059,59.09812851,,9.90557417,83.98416083,,5.884861407,,23.75742767,67.17387683,1.071805409,22.31706749,7,,6739,,3975,,519,,542,,1218,,892,,69828,,354,,1300,,4278,,801,,1592,,30961,43621,3639,,4520.38,,23765.06,,3403.92,,,,,,,,11328,,1115,306,444,415,41540,,7343,,7085.99,,,,
69274,56037,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.08049468,63.99110436,,9.410403216,83.88354245,82.33789313,6.480691923,,23.43241484,65.3124322,1.784551964,21.80926916,5,,6883,,,,,,,,,,,,,,,,,,,,,,,,,44028,3764,,,,,,,,,,,,,,,,,370,505,521,41873,,,,,13.54,1.11,3.58,1.45
69275,56037,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.03554553,63.16795533,,8.872089507,84.89265195,177.3078751,5.830057454,,22.2830756,63.3161512,2.239046392,21.85203229,5,,7121,,,,,,,,,,,,,,,,,,,,,,,,,45086,3975,,,,,,,,,,,,,,,,,383,575,706,42636,,,,,,,,
69276,56037,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.29757785,63.16742081,,8.961755185,85.79307038,23.78851457,5.065339887,,23.11418685,63.49747139,2.70960873,21.33331797,4,,7112,,,,,,,,,,,,,,,,,,,,,,,,,45144,4072,,,,,,,,,,,,,,,,,386,571,730,42612,,,,,,,,
69277,56037,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.98764389,65.45041715,,9.59429496,85.47971475,99.97003656,4.680290046,,21.98753828,62.17129581,2.63491393,21.42818132,4,,7106,,,,,,,,,,,,,,,,,,,,,,,,,44970,4275,,,,,,,,,,,,,,,,,358,580,627,42530,,,,,,,,
69278,56037,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.71872702,65.59710114,,10.71407159,84.37556208,133.397286,4.604592601,,21.96197878,62.18359416,2.373700242,20.99534316,5,,7092,,4677,,414,,555,,1616,,418,,69022,,361,,1441,,4182,,892,,2363,,30568,44693,4473,,5586.39,,25794.31,,3416,,6001,,5058,,2031,,12055,,1317,356,613,609,42202,,8593,,8132,,,,
69279,56037,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.95466443,65.77217045,,12.03653299,83.28796952,75.66231174,4.336780983,,22.43220605,62.78923673,3.376609779,20.6879308,6,,7100,,,,,,,,,,,,,,,,,,,,,,,,,44165,4625,,,,,,,,,,,,,,,,,352,643,582,41643,,,,,,,,
69280,56039,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1204,,,,,,,,,,,,,,,,,,,,,,,,,18381,1271,,,,,,,,,,,,,,,,,120,98,35,17969,,,,,,,,
69281,56039,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1436,,,,,,,,,,,,,,,,,,,,,,,,,18653,1316,,,,,,,,,,,,,,,,,130,100,37,18231,,,,,0.86,0.16,14.32,1.6
69282,56039,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1578,,,,,,,,,,,,,,,,,,,,,,,,,18837,1358,,,,,,,,,,,,,,,,,154,119,41,18356,,,,,,,,
69283,56039,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1778,,,,,,,,,,,,,,,,,,,,,,,,,19066,1416,,,,,,,,,,,,,,,,,150,122,42,18567,,,,,,,,
69284,56039,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1945,,,,,,,,,,,,,,,,,,,,,,,,,19467,1486,,,,,,,,,,,,,,,,,175,138,47,18912,,,,,,,,
69285,56039,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2116,,,,,,,,,,,,,,,,,,,,,,,,,19632,1568,,,,,,,,,,,,,,,,,178,137,53,19049,,,,,,,,
69286,56039,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2330,,,,,,,,,,,,,,,,,,,,,,,,,20014,1630,,,,,,,,,,,,,,,,,200,164,46,19380,,,,,0.8,0.17,14.22,1.47
69287,56039,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2540,,,,,,,,,,,,,,,,,,,,,,,,,20472,1738,,,,,,,,,,,,,,,,,203,170,57,19783,,,,,,,,
69288,56039,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2763,,,,,,,,,,,,,,,,,,,,,,,,,20988,1853,,,,,,,,,,,,,,,,,205,178,49,20285,,,,,,,,
